"pers_no","organizational_unit","date","turn_abs","location","years"
10000040,"Forming Services",2012-08-11,1,"Sydney",2012
10000046,"Finished Products C Shift",2001-03-08,1,"Other",2001
10000047,"Forming",2006-07-11,1,"Brisbane",2006
10000049,"Finished Products B Shift",2011-12-31,1,"Other",2011
10000050,"Forming D Shift",2000-06-18,1,"Other",2000
10000051,"Resort - Day",2009-01-01,1,"Sydney",2009
10000052,"Electrical",2002-10-22,1,"Sydney",2002
10000053,"Forming C Shift",2011-07-23,1,"Other",2011
10000054,"Finished Products B Shift",2019-03-28,1,"Other",2019
10000056,"Forming B Shift",2002-11-19,1,"Other",2002
10000057,"Electrical",2006-07-01,1,"Sydney",2006
10000060,"Plant Maintenance",2014-05-31,1,"Sydney",2014
10000063,"Finished Products D Shift",2006-07-11,1,"Other",2006
10000064,"Process Control",2013-07-21,1,"Other",2013
10000065,"Machine Maintenance",2014-03-29,1,"Sydney",2014
10000066,"Forming Services",2013-08-03,1,"Sydney",2013
10000067,"Raw Material",2008-08-02,1,"Other",2008
10000069,"Process Control",2000-06-26,1,"Other",2000
10000070,"Purchasing",2000-06-03,1,"Other",2000
10000072,"Forming C Shift",2005-07-27,1,"Other",2005
10000073,"Marketing",2000-11-14,1,"Other",2000
10000080,"Quality Control",2017-07-01,1,"Brisbane",2017
10000081,"Forming D Shift",2014-06-28,1,"Other",2014
10000082,"Machine Maintenance",2016-02-20,1,"Sydney",2016
10000083,"Forming B Shift",2004-06-24,1,"Other",2004
10000084,"Quality Control",2006-11-04,1,"Sydney",2006
10000085,"Resort - Day",2015-04-18,1,"Sydney",2015
10000089,"Forming D Shift",2006-07-12,1,"Other",2006
10000090,"Machine Maintenance",2004-07-03,1,"Other",2004
10000093,"Forming A Shift",2015-07-31,1,"Other",2015
10000094,"Forming C Shift",2016-02-22,1,"Other",2016
10000096,"Plant Maintenance",2013-01-01,1,"Sydney",2013
10000098,"Finished Products A Shift",2004-06-22,1,"Other",2004
10000099,"Electrical Inspection",2018-11-01,1,"Brisbane",2018
10000100,"Finished Products B Shift",2013-06-11,1,"Other",2013
10000101,"Finished Products D Shift",2002-02-06,1,"Other",2002
10000102,"Finished Products C Shift",2010-02-28,1,"Other",2010
10000103,"Machine Maintenance",2000-01-15,1,"Sydney",2000
10000105,"Forming B Shift",2017-09-03,1,"Brisbane",2017
10000106,"Machine Maintenance",2001-08-25,1,"Brisbane",2001
10000109,"Finished Products B Shift",2004-05-29,1,"Other",2004
10000110,"Finished Products B Shift",2016-04-25,1,"Other",2016
10000111,"Resort - Day",2016-06-30,1,"Sydney",2016
10000113,"Temporary Resort",2001-03-13,1,"Other",2001
10000115,"Finished Products D Shift",2016-10-07,1,"Other",2016
10000117,"Machine Maintenance",2008-04-19,1,"Brisbane",2008
10000118,"Finished Products D Shift",2010-02-23,1,"Other",2010
10000121,"Forming B Shift",2017-07-11,1,"Other",2017
10000122,"Forming A Shift",2012-02-08,1,"Other",2012
10000124,"Raw Material",2004-05-01,1,"Other",2004
10000125,"Electrical",2016-04-30,1,"Sydney",2016
10000126,"Plant Maintenance",2001-04-30,1,"Sydney",2001
10000127,"Finished Products D Shift",2014-05-17,1,"Other",2014
10000130,"Forming C Shift",2011-07-23,1,"Other",2011
10000131,"Finished Products C Shift",2013-05-28,1,"Other",2013
10000134,"Machine Maintenance",2018-02-10,1,"Sydney",2018
10000135,"Electrical",2000-01-15,1,"Sydney",2000
10000136,"Consumer Products",2000-02-01,1,"Brisbane",2000
10000137,"Logistics",2005-06-01,1,"Brisbane",2005
10000139,"Administration",2011-04-01,1,"Brisbane",2011
10000140,"Supply Chain",2011-12-01,1,"Brisbane",2011
10000142,"Sales",2018-05-01,1,"Brisbane",2018
10000143,"Finance",2004-05-29,1,"Brisbane",2004
10000144,"Electrical",2017-09-01,1,"Brisbane",2017
10000146,"Consumer Products",2000-02-01,1,"Brisbane",2000
10000147,"Information Technology",2000-03-11,1,"Brisbane",2000
10000148,"Batch & Furnace",2001-01-01,1,"Brisbane",2001
10000149,"Customer Technical Services",2000-09-04,1,"Brisbane",2000
10000150,"Finished Products A Shift",2002-04-10,1,"Brisbane",2002
10000151,"Purchasing",2010-08-28,1,"Brisbane",2010
10000152,"Forming",2019-04-16,1,"Brisbane",2019
10000153,"Manufacturing",2001-12-03,1,"Other",2001
10000155,"Business Sustainability & Environmental",2011-11-02,1,"Brisbane",2011
10000157,"Forming",2013-09-14,1,"Brisbane",2013
10000158,"Engineering",2001-01-24,1,"Brisbane",2001
10000159,"Manufacturing",2002-11-01,1,"Brisbane",2002
10000160,"Supply Chain",2017-10-28,1,"Brisbane",2017
10000161,"Finance",2000-04-01,1,"Brisbane",2000
10000162,"Administration",2017-04-04,1,"Brisbane",2017
10000163,"Finance",2003-10-01,1,"Brisbane",2003
10000164,"Engineering",2004-01-01,1,"Brisbane",2004
10000165,"Logistics",2002-02-02,1,"Brisbane",2002
10000167,"Consumer Products",2000-02-01,1,"Brisbane",2000
10000168,"Human Resources",2016-11-01,1,"Brisbane",2016
10000170,"Job Change",2001-04-07,1,"Brisbane",2001
10000171,"Engineering",2000-07-15,1,"Brisbane",2000
10000173,"Finished Products D Shift",2000-12-01,1,"Brisbane",2000
10000174,"Forming",2016-04-01,1,"Brisbane",2016
10000175,"Marketing",2000-11-01,1,"Brisbane",2000
10000176,"Logistics",2000-07-01,1,"Brisbane",2000
10000177,"Finished Products B Shift",2002-12-22,1,"Brisbane",2002
10000178,"Sales & Marketing",2017-03-30,1,"Brisbane",2017
10000179,"Plant Maintenance",2015-06-27,1,"Brisbane",2015
10000180,"Forming",2001-01-02,1,"Brisbane",2001
10000181,"Finished Products",2008-01-01,1,"Brisbane",2008
10000183,"Purchasing",2000-04-27,1,"Brisbane",2000
10000184,"Finished Products",2000-07-01,1,"Brisbane",2000
10000186,"Finance",2002-02-02,1,"Brisbane",2002
10000187,"Administration",2018-06-13,1,"Brisbane",2018
10000188,"Forming Services Design Office",2000-03-25,1,"Brisbane",2000
10000190,"Finance",2001-03-01,1,"Brisbane",2001
10000193,"Marketing",2001-08-01,1,"Brisbane",2001
10000194,"Consumer Products",2000-02-01,1,"Brisbane",2000
10000195,"",2003-02-05,1,"Brisbane",2003
10000196,"Manufacturing",2007-05-12,1,"Other",2007
10000198,"",2000-07-01,1,"Brisbane",2000
10000199,"",2002-12-16,1,"Brisbane",2002
10000200,"Sales",2012-12-19,1,"Brisbane",2012
10000201,"",2003-02-02,1,"Brisbane",2003
10000202,"Administration",2001-05-02,1,"Brisbane",2001
10000203,"Human Resources",2014-08-30,1,"Brisbane",2014
10000204,"",2000-07-01,1,"Brisbane",2000
10000205,"Machine Maintenance",2004-01-01,1,"Brisbane",2004
10000208,"Job Change",2018-05-17,1,"Brisbane",2018
10000209,"Forming B Shift",2017-12-22,1,"Other",2017
10000210,"Temporary Resort",2002-04-20,1,"Sydney",2002
10000211,"Temporary Resort",2006-12-02,1,"Sydney",2006
10000212,"Temporary Resort",2004-07-27,1,"Sydney",2004
10000215,"Purchasing",2000-03-18,1,"Other",2000
10000217,"",2000-02-26,1,"Sydney",2000
10000218,"Temporary Resort",2000-07-10,1,"Sydney",2000
10000220,"Temporary Resort",2001-03-19,1,"Sydney",2001
10000221,"Temporary Resort",2000-03-18,1,"Sydney",2000
10000222,"Temporary Resort",2000-10-28,1,"Other",2000
10000223,"Temporary Resort",2000-03-18,1,"Sydney",2000
10000224,"Temporary Resort",2001-09-10,1,"Other",2001
10000225,"Temporary Resort",2000-03-18,1,"Sydney",2000
10000226,"Human Resources",2000-02-19,1,"Sydney",2000
10000227,"Machine Maintenance",2000-11-11,1,"Sydney",2000
10000228,"Human Resources",2001-01-23,1,"Other",2001
10000229,"Forming",2000-05-06,1,"Brisbane",2000
10000230,"Machine Maintenance",2003-01-01,1,"Other",2003
10000231,"Forming",2005-10-14,1,"Brisbane",2005
10000232,"Purchasing",2001-01-23,1,"Other",2001
10000233,"Information Technology",2001-03-06,1,"Brisbane",2001
10000234,"Finance",2001-09-29,1,"Brisbane",2001
10000235,"Forming A Shift",2000-05-27,1,"Other",2000
10000236,"Forming C Shift",2000-11-30,1,"Other",2000
10000237,"Electrical",2003-03-08,1,"Sydney",2003
10000238,"Electrical",2001-05-07,1,"Sydney",2001
10000239,"Sales",2013-01-01,1,"Brisbane",2013
10000240,"Finance",2002-07-20,1,"Brisbane",2002
10000241,"Machine Maintenance",2003-12-03,1,"Brisbane",2003
10000242,"Machine Maintenance",2004-11-20,1,"Sydney",2004
10000243,"Purchasing",2008-03-21,1,"Brisbane",2008
10000245,"Forming Services",2004-02-14,1,"Sydney",2004
10000246,"Purchasing",2001-09-06,1,"Other",2001
10000247,"Forming A Shift",2000-10-23,1,"Other",2000
10000248,"Temporary Resort",2006-10-07,1,"Other",2006
10000249,"Temporary Resort",2000-07-17,1,"Other",2000
10000250,"Temporary Resort",2000-07-17,1,"Other",2000
10000251,"Forming D Shift",2007-05-16,1,"Other",2007
10000252,"ACI Glass Packaging New Zealand",2010-08-28,1,"Brisbane",2010
10000253,"Engineering",2000-12-30,1,"Brisbane",2000
10000254,"Forming A Shift",2004-04-03,1,"Other",2004
10000255,"Machine Maintenance",2007-11-03,1,"Other",2007
10000256,"Customer Technical Services",2005-01-01,1,"Brisbane",2005
10000258,"Finance",2011-09-24,1,"Brisbane",2011
10000259,"Temporary Resort",2002-10-13,1,"Other",2002
10000260,"Temporary Resort",2001-04-14,1,"Other",2001
10000261,"Temporary Resort",2000-11-23,1,"Other",2000
10000262,"Temporary Resort",2001-11-05,1,"Other",2001
10000263,"Temporary Resort",2001-11-05,1,"Other",2001
10000265,"Forming C Shift",2002-01-15,1,"Other",2002
10000266,"Forming B Shift",2000-12-07,1,"Other",2000
10000267,"Temporary Resort",2000-12-09,1,"Other",2000
10000268,"Temporary Resort",2004-06-29,1,"Sydney",2004
10000269,"Marketing",2002-12-07,1,"Other",2002
10000270,"Engineering",2001-06-02,1,"Other",2001
10000271,"Temporary Resort",2002-04-20,1,"Sydney",2002
10000272,"Forming D Shift",2017-12-12,1,"Other",2017
10000273,"Forming B Shift",2008-06-29,1,"Other",2008
10000274,"Engineering",2004-01-31,1,"Other",2004
10000275,"Engineering",2008-03-29,1,"Brisbane",2008
10000276,"Batch & Furnace",2001-06-30,1,"Brisbane",2001
10000278,"Engineering",2005-07-01,1,"Brisbane",2005
10000279,"Batch & Furnace",2006-05-20,1,"Brisbane",2006
10000280,"Temporary Resort",2004-10-26,1,"Other",2004
10000281,"Temporary Resort",2001-03-27,1,"Other",2001
10000282,"Engineering",2001-06-18,1,"Other",2001
10000283,"Human Resources",2002-02-28,1,"Other",2002
10000284,"Temporary Resort",2001-11-05,1,"Other",2001
10000285,"Temporary Resort",2001-04-13,1,"Other",2001
10000286,"Job Change",2018-08-11,1,"Brisbane",2018
10000288,"Forming A Shift",2003-01-09,1,"Other",2003
10000289,"Forming A Shift",2002-03-31,1,"Other",2002
10000293,"Machine Maintenance",2016-03-21,1,"Other",2016
10000294,"Batch & Furnace",2008-11-20,1,"Brisbane",2008
10000296,"Engineering",2003-02-22,1,"Other",2003
10000297,"Engineering",2001-11-19,1,"Other",2001
10000298,"Forming A Shift",2002-06-01,1,"Other",2002
10000299,"Temporary Resort",2013-12-21,1,"Sydney",2013
10000300,"Finance",2002-08-17,1,"Brisbane",2002
10000301,"Purchasing",2003-08-30,1,"Other",2003
10000302,"Temporary Resort",2008-04-03,1,"Other",2008
10000303,"Temporary Resort",2001-11-05,1,"Other",2001
10000304,"Temporary Resort",2001-11-05,1,"Other",2001
10000305,"Temporary Resort",2001-11-05,1,"Other",2001
10000306,"Temporary Resort",2001-11-05,1,"Other",2001
10000307,"Engineering",2002-01-19,1,"Other",2002
10000308,"Machine Maintenance",2001-12-15,1,"Other",2001
10000309,"Engineering",2001-12-21,1,"Other",2001
10000310,"Electrical",2006-10-28,1,"Sydney",2006
10000313,"Administration",2019-04-01,1,"Brisbane",2019
10000314,"Human Resources",2007-09-01,1,"Other",2007
10000315,"Forming Services",2004-05-14,1,"Other",2004
10000316,"Finance",2002-05-11,1,"Other",2002
10000317,"Batch & Furnace",2004-03-28,1,"Other",2004
10000319,"Finished Products B Shift",2011-02-12,1,"Other",2011
10000320,"Forming A Shift",2006-06-20,1,"Other",2006
10000321,"Job Change",2010-10-09,1,"Sydney",2010
10000322,"Customer Technical Services",2018-04-01,1,"Brisbane",2018
10000323,"Finished Products D Shift",2002-11-26,1,"Other",2002
10000324,"Machine Maintenance",2006-09-30,1,"Sydney",2006
10000325,"Finance",2003-02-01,1,"Other",2003
10000326,"Finance",2008-06-07,1,"Brisbane",2008
10000328,"Finance",2004-03-27,1,"Brisbane",2004
10000330,"Temporary Resort",2005-03-08,1,"Other",2005
10000331,"Forming Services",2003-06-26,1,"Sydney",2003
10000332,"Marketing",2004-05-29,1,"Other",2004
10000333,"Manufacturing",2005-01-17,1,"Brisbane",2005
10000334,"Quality Control",2016-01-16,1,"Brisbane",2016
10000335,"Manufacturing",2008-05-03,1,"Brisbane",2008
10000336,"Finished Products C Shift",2004-05-25,1,"Other",2004
10000337,"Raw Material",2008-12-06,1,"Other",2008
10000338,"Forming B Shift",2013-10-09,1,"Other",2013
10000339,"Logistics",2004-02-01,1,"Brisbane",2004
10000340,"Temporary Resort",2003-02-26,1,"Other",2003
10000341,"Temporary Resort",2003-03-17,1,"Other",2003
10000342,"Temporary Resort",2003-09-02,1,"Other",2003
10000343,"Temporary Resort",2004-05-11,1,"Other",2004
10000344,"Temporary Resort",2003-02-26,1,"Other",2003
10000345,"Unit Plant Management",2018-11-17,1,"Brisbane",2018
10000346,"Finance",2003-08-03,1,"Other",2003
10000347,"Temporary Resort",2006-04-10,1,"Other",2006
10000348,"Temporary Resort",2003-09-02,1,"Other",2003
10000349,"Temporary Resort",2003-03-17,1,"Other",2003
10000350,"Temporary Resort",2003-03-17,1,"Other",2003
10000351,"Temporary Resort",2003-05-25,1,"Sydney",2003
10000352,"Electrical",2004-10-14,1,"Sydney",2004
10000353,"Administration",2003-05-03,1,"Other",2003
10000354,"Batch & Furnace",2006-12-16,1,"Sydney",2006
10000355,"Raw Material",2005-01-26,1,"Other",2005
10000356,"Temporary Resort",2003-09-29,1,"Other",2003
10000357,"Temporary Resort",2003-09-02,1,"Other",2003
10000358,"Purchasing",2004-05-15,1,"Other",2004
10000360,"Finance",2006-05-04,1,"Brisbane",2006
10000361,"Temporary Resort",2013-12-21,1,"Sydney",2013
10000362,"Temporary Resort",2005-08-24,1,"Other",2005
10000365,"Temporary Resort",2006-04-10,1,"Other",2006
10000366,"Temporary Resort",2004-11-25,1,"Other",2004
10000367,"Engineering",2004-02-21,1,"Other",2004
10000368,"Manufacturing",2006-03-25,1,"Brisbane",2006
10000369,"Quality Control",2019-01-01,1,"Brisbane",2019
10000371,"Forming Services",2004-05-15,1,"Sydney",2004
10000373,"Finance",2018-03-17,1,"Brisbane",2018
10000374,"Forming C Shift",2005-10-14,1,"Other",2005
10000375,"Temporary Resort",2005-02-18,1,"Other",2005
10000376,"Finance",2007-07-07,1,"Brisbane",2007
10000377,"Marketing",2005-12-31,1,"Other",2005
10000378,"Finance",2017-06-10,1,"Brisbane",2017
10000379,"Human Resources",2010-07-10,1,"Other",2010
10000380,"Machine Maintenance",2007-06-16,1,"Other",2007
10000381,"Forming Services",2006-01-07,1,"Sydney",2006
10000383,"Forming Services",2013-08-24,1,"Sydney",2013
10000384,"Temporary Resort",2004-09-16,1,"Other",2004
10000385,"Temporary Resort",2004-08-31,1,"Other",2004
10000386,"Temporary Resort",2004-09-16,1,"Other",2004
10000387,"Temporary Resort",2006-12-02,1,"Other",2006
10000388,"Temporary Resort",2007-04-06,1,"Sydney",2007
10000389,"Job Change",2017-06-03,1,"Brisbane",2017
10000390,"Temporary Resort",2004-10-19,1,"Other",2004
10000391,"Temporary Resort",2005-02-15,1,"Other",2005
10000392,"Temporary Resort",2004-10-19,1,"Other",2004
10000393,"Temporary Resort",2006-05-03,1,"Other",2006
10000394,"Temporary Resort",2005-02-17,1,"Other",2005
10000395,"Temporary Resort",2006-05-03,1,"Other",2006
10000396,"Temporary Resort",2005-08-24,1,"Other",2005
10000397,"Temporary Resort",2004-11-08,1,"Other",2004
10000398,"Temporary Resort",2004-10-22,1,"Other",2004
10000399,"Temporary Resort",2006-09-28,1,"Sydney",2006
10000400,"Temporary Resort",2006-04-10,1,"Other",2006
10000401,"Temporary Resort",2006-12-02,1,"Sydney",2006
10000402,"Temporary Resort",2005-02-15,1,"Other",2005
10000403,"Temporary Resort",2004-10-19,1,"Other",2004
10000404,"Temporary Resort",2006-04-10,1,"Other",2006
10000405,"Customer Technical Services",2005-02-15,1,"Other",2005
10000406,"Customer Technical Services",2005-02-15,1,"Other",2005
10000407,"Temporary Resort",2005-05-31,1,"Other",2005
10000408,"Temporary Resort",2005-02-17,1,"Other",2005
10000410,"Temporary Resort",2005-05-31,1,"Other",2005
10000411,"Machine Maintenance",2017-01-14,1,"Sydney",2017
10000412,"Engineering",2008-12-06,1,"Brisbane",2008
10000413,"Marketing",2012-04-12,1,"Brisbane",2012
10000414,"Flexible Manufacturing Unit",2009-10-01,1,"Brisbane",2009
10000415,"Machine Maintenance",2016-01-10,1,"Other",2016
10000418,"Marketing",2007-03-26,1,"Other",2007
10000419,"Finished Products B Shift",2008-05-01,1,"Other",2008
10000420,"Forming Services",2007-11-29,1,"Sydney",2007
10000421,"Marketing",2008-08-30,1,"Brisbane",2008
10000428,"Flexible Manufacturing Unit",2008-07-16,1,"Brisbane",2008
10000429,"Forming B Shift",2015-10-13,1,"Other",2015
10000430,"Job Change",2018-12-05,1,"Sydney",2018
10000432,"Temporary Resort",2006-12-23,1,"Other",2006
10000433,"Customer Technical Services",2015-01-17,1,"Brisbane",2015
10000434,"Electrical Inspection",2016-06-11,1,"Sydney",2016
10000435,"Quality Control",2007-12-01,1,"Sydney",2007
10000436,"Electrical",2013-02-05,1,"Other",2013
10000439,"Marketing",2007-04-21,1,"Other",2007
10000441,"Finance",2008-09-05,1,"Brisbane",2008
10000442,"Finance",2010-06-12,1,"Brisbane",2010
10000443,"Machine Maintenance",2008-11-29,1,"Other",2008
10000445,"Forming C Shift",2015-09-08,1,"Other",2015
10000446,"Sales",2013-07-13,1,"Brisbane",2013
10000448,"Temporary Resort",2008-04-03,1,"Other",2008
10000449,"Temporary Resort",2009-09-02,1,"Other",2009
10000450,"Temporary Resort",2009-09-02,1,"Other",2009
10000451,"Temporary Resort",2008-10-03,1,"Other",2008
10000452,"Temporary Resort",2008-04-03,1,"Other",2008
10000453,"Temporary Resort",2008-10-03,1,"Other",2008
10000454,"Temporary Resort",2008-04-03,1,"Other",2008
10000456,"Finished Products C Shift",2008-10-16,1,"Other",2008
10000457,"Finance",2010-10-30,1,"Brisbane",2010
10000458,"Marketing",2008-11-03,1,"Other",2008
10000459,"Finished Products C Shift",2017-03-12,1,"Other",2017
10000460,"Plant Maintenance",2016-07-23,1,"Sydney",2016
10000462,"Purchasing",2008-10-25,1,"Brisbane",2008
10000465,"Business Sustainability & Environmental",2010-02-06,1,"Brisbane",2010
10000466,"Finance",2010-06-12,1,"Brisbane",2010
10000467,"Sales",2011-02-12,1,"Brisbane",2011
10000468,"Finance",2011-03-12,1,"Brisbane",2011
10000469,"Plant Maintenance",2012-01-28,1,"Sydney",2012
10000475,"Marketing",2009-02-16,1,"Other",2009
10000476,"Forming B Shift",2016-11-26,1,"Other",2016
10000477,"Job Change",2009-12-02,1,"Sydney",2009
10000478,"Purchasing",2017-05-13,1,"Brisbane",2017
10000479,"Forming B Shift",2017-11-03,1,"Other",2017
10000480,"Logistics",2009-04-18,1,"Brisbane",2009
10000482,"Finance",2010-12-06,1,"Other",2010
10000486,"Forming C Shift",2011-08-19,1,"Other",2011
10000487,"Job Change",2017-12-03,1,"Sydney",2017
10000488,"Forming D Shift",2019-06-08,1,"Other",2019
10000493,"Forming C Shift",2013-04-28,1,"Other",2013
10000496,"Forming A Shift",2019-05-21,1,"Other",2019
10000497,"Forming A Shift",2009-08-13,1,"Other",2009
10000505,"Purchasing",2015-11-07,1,"Brisbane",2015
10000509,"Finished Products D Shift",2013-01-01,1,"Other",2013
10000510,"Administration",2011-07-11,1,"Other",2011
10000511,"Logistics",2010-01-30,1,"Other",2010
10000512,"Administration",2010-05-05,1,"Brisbane",2010
10000514,"Forming",2012-11-01,1,"Brisbane",2012
10000515,"Finance",2010-03-20,1,"Brisbane",2010
10000517,"Engineering",2010-03-02,1,"Other",2010
10000518,"Forming A Shift",2018-03-02,1,"Other",2018
10000519,"Finished Products D Shift",2018-08-02,1,"Other",2018
10000521,"Electrical",2010-07-03,1,"Sydney",2010
10000522,"Finance",2011-06-01,1,"Brisbane",2011
10000523,"Sales - Beer, Spirits, RTD & NAB",2017-05-31,1,"Brisbane",2017
10000524,"Logistics",2010-04-16,1,"Brisbane",2010
10000526,"Marketing",2013-08-09,1,"Brisbane",2013
10000528,"Finished Products C Shift",2018-02-03,1,"Other",2018
10000529,"Finished Products D Shift",2013-04-03,1,"Other",2013
10000530,"Finished Products D Shift",2019-04-13,1,"Other",2019
10000531,"Finished Products D Shift",2018-11-22,1,"Other",2018
10000532,"Finished Products A Shift",2011-04-15,1,"Other",2011
10000539,"Temporary Resort",2013-12-21,1,"Sydney",2013
10000540,"Batch & Furnace",2011-01-22,1,"Brisbane",2011
10000541,"ACI Glass Packaging New Zealand",2012-06-02,1,"Brisbane",2012
10000542,"Business Sustainability & Environmental",2010-10-23,1,"Sydney",2010
10000543,"Temporary Resort",2011-05-18,1,"Other",2011
10000545,"Finished Products D Shift",2018-10-12,1,"Other",2018
10000548,"Temporary Resort",2011-07-23,1,"Sydney",2011
10000550,"Temporary Resort",2011-07-27,1,"Sydney",2011
10000552,"Electrical",2012-05-26,1,"Sydney",2012
10000553,"Batch & Furnace",2012-03-14,1,"Brisbane",2012
10000554,"Sales",2012-04-16,1,"Brisbane",2012
10000560,"Electrical",2016-03-31,1,"Sydney",2016
10000564,"Finished Products A Shift",2013-04-26,1,"Other",2013
10000566,"Finished Products B Shift",2016-05-02,1,"Other",2016
10000567,"Plant Maintenance",2012-01-25,1,"Sydney",2012
10000568,"Machine Maintenance",2012-06-08,1,"Sydney",2012
10000570,"Unit Plant Management",2015-07-31,1,"Brisbane",2015
10000571,"Engineering",2012-12-22,1,"Sydney",2012
10000572,"Finance",2013-03-30,1,"Brisbane",2013
10000573,"Sales",2013-10-24,1,"Brisbane",2013
10000575,"Finance",2016-07-01,1,"Brisbane",2016
10000576,"Forming",2015-04-16,1,"Brisbane",2015
10000577,"Administration",2019-05-01,1,"Brisbane",2019
10000578,"Finished Products B Shift",2015-01-22,1,"Other",2015
10000579,"Finance",2017-05-06,1,"Brisbane",2017
10000580,"ACI Glass Packaging New Zealand",2015-11-01,1,"Brisbane",2015
10000581,"Human Resources",2015-09-12,1,"Brisbane",2015
10000582,"Forming Services",2018-04-04,1,"Sydney",2018
10000583,"Temporary Resort",2012-08-11,1,"Sydney",2012
10000584,"Temporary Resort",2013-12-21,1,"Sydney",2013
10000585,"Forming Services",2014-08-30,1,"Sydney",2014
10000586,"Forming B Shift",2016-01-11,1,"Other",2016
10000587,"Sales - Beer, Spirits, RTD & NAB",2015-04-03,1,"Brisbane",2015
10000588,"Finished Products D Shift",2017-10-11,1,"Other",2017
10000590,"Job Change",2018-07-28,1,"Brisbane",2018
10000591,"Quality Control",2017-06-01,1,"Brisbane",2017
10000592,"Machine Maintenance",2013-09-30,1,"Sydney",2013
10000593,"Temporary Resort",2012-12-22,1,"Sydney",2012
10000595,"Plant Maintenance",2014-03-15,1,"Sydney",2014
10000597,"Machine Maintenance",2016-12-10,1,"Sydney",2016
10000598,"Sales - Beer, Spirits, RTD & NAB",2015-07-25,1,"Brisbane",2015
10000600,"Marketing",2014-06-18,1,"Brisbane",2014
10000601,"Temporary Resort",2013-12-21,1,"Sydney",2013
10000602,"Temporary Resort",2013-12-21,1,"Sydney",2013
10000603,"Marketing",2013-11-01,1,"Brisbane",2013
10000604,"Purchasing",2016-10-29,1,"Brisbane",2016
10000606,"Job Change",2018-12-15,1,"Sydney",2018
10000608,"Electrical",2013-12-21,1,"Sydney",2013
10000609,"Sales",2019-06-01,1,"Brisbane",2019
10000610,"Forming",2013-04-20,1,"Other",2013
10000611,"Forming Services",2013-07-11,1,"Sydney",2013
10000614,"Finance",2015-12-15,1,"Brisbane",2015
10000615,"Temporary Resort",2013-12-21,1,"Sydney",2013
10000616,"Administration",2018-02-02,1,"Brisbane",2018
10000617,"Finished Products B Shift",2017-08-24,1,"Other",2017
10000619,"Sales",2014-12-02,1,"Brisbane",2014
10000620,"Finished Products A Shift",2017-05-07,1,"Other",2017
10000624,"Forming B Shift",2014-01-13,1,"Other",2014
10000625,"Forming C Shift",2017-11-07,1,"Other",2017
10000626,"Plant Maintenance",2016-01-16,1,"Sydney",2016
10000627,"Customer Service",2018-07-28,1,"Brisbane",2018
10000632,"Forming Services",2019-06-29,1,"Sydney",2019
10000633,"Forming B Shift",2014-04-11,1,"Other",2014
10000634,"Sales - Beer, Spirits, RTD & NAB",2015-04-11,1,"Brisbane",2015
10000636,"ACI Glass Packaging New Zealand",2015-12-01,1,"Brisbane",2015
10000637,"Forming Services",2018-07-05,1,"Sydney",2018
10000638,"Supply Chain",2014-01-22,1,"Other",2014
10000639,"Sales & Marketing",2015-11-07,1,"Brisbane",2015
10000640,"Supply Chain",2014-02-26,1,"Other",2014
10000644,"Forming C Shift",2016-02-11,1,"Other",2016
10000645,"Supply Chain",2017-06-01,1,"Brisbane",2017
10000646,"Unit Plant Management",2014-09-27,1,"Brisbane",2014
10000648,"Forming C Shift",2018-10-16,1,"Other",2018
10000652,"Administration",2016-01-09,1,"Brisbane",2016
10000653,"ACI Glass Packaging New Zealand",2014-10-11,1,"Brisbane",2014
10000655,"Sales & Marketing",2016-07-01,1,"Brisbane",2016
10000657,"Electrical",2018-06-19,1,"Other",2018
10000659,"Finance",2017-06-14,1,"Brisbane",2017
10000660,"Human Resources",2017-04-08,1,"Brisbane",2017
10000661,"Temporary Resort",2014-12-20,1,"Sydney",2014
10000662,"Temporary Resort",2014-12-20,1,"Sydney",2014
10000663,"Temporary Resort",2014-12-20,1,"Sydney",2014
10000664,"Finished Products D Shift",2019-05-03,1,"Other",2019
10000667,"Temporary Resort",2015-03-28,1,"Sydney",2015
10000668,"Forming",2015-04-14,1,"Brisbane",2015
10000669,"Purchasing",2017-02-01,1,"Brisbane",2017
10000670,"Temporary Resort",2015-11-03,1,"Sydney",2015
10000672,"Supply Chain",2017-08-01,1,"Brisbane",2017
10000673,"Forming Services",2015-07-18,1,"Other",2015
10000674,"Supply Chain",2015-07-11,1,"Other",2015
10000675,"Sales - Wine, Food and Distributors",2016-07-12,1,"Brisbane",2016
10000677,"Sales",2019-03-29,1,"Brisbane",2019
10000680,"Temporary Resort",2016-04-23,1,"Sydney",2016
10000683,"Electrical",2016-03-19,1,"Sydney",2016
10000684,"O-I New Zealand",2018-01-01,1,"Brisbane",2018
10000686,"Sales & Marketing",2017-05-01,1,"Brisbane",2017
10000690,"Temporary Resort",2017-03-04,1,"Sydney",2017
10000692,"Electrical",2016-05-10,1,"Sydney",2016
10000694,"Temporary Resort",2016-04-21,1,"Sydney",2016
10000695,"Purchasing",2016-10-22,1,"Brisbane",2016
10000697,"Administration",2017-08-28,1,"Brisbane",2017
10000701,"",2018-09-27,1,"Brisbane",2018
10000702,"Human Resources",2016-07-29,1,"Brisbane",2016
10000704,"Quality Control",2016-08-06,1,"Brisbane",2016
10000705,"Human Resources",2017-05-06,1,"Brisbane",2017
